Title,Rating,Level,Language,Price,URL,Image,Description,Platform,Certificate,Duration,Learning_Type,Enrolled,Reviews,Last_Updated,Category,Instructors
Derivatives - Options & Futures,4.5,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/derivatives---options-&-futures,,,Coursera,, 1 - 3 Months, Course ,,149,,Marketing,
Derivatives - Options & Futures,4.5,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/derivatives---options-&-futures,,,Coursera,, 1 - 3 Months, Course ,,149,,Marketing,
Derivatives - Options & Futures,4.5,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/derivatives---options-&-futures,,,Coursera,, 1 - 3 Months, Course ,,149,,Marketing,
Demand management: Breaking down today’s commercial silos,4.7,Mixed ,English,Free To Audit,https://www.coursera.org/learn/demand-management:-breaking-down-today’s-commercial-silos,,,Coursera,, 1 - 4 Weeks, Course ,,348,,Marketing,
Demand management: Breaking down today’s commercial silos,4.7,Mixed ,English,Free To Audit,https://www.coursera.org/learn/demand-management:-breaking-down-today’s-commercial-silos,,,Coursera,, 1 - 4 Weeks, Course ,,348,,Marketing,
Developing a Winning Marketing Strategy,4.9,Beginner ,English,Free To Audit,https://www.coursera.org/learn/developing-a-winning-marketing-strategy,,,Coursera,, 1 - 3 Months, Course ,,1k ,,Marketing,
Digital Business - Understand the digital world,4.5,Mixed ,English,Free To Audit,https://www.coursera.org/learn/digital-business---understand-the-digital-world,,,Coursera,, 1 - 4 Weeks, Course ,,104,,Marketing,
Digital Business Models,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/digital-business-models,,,Coursera,, 1 - 3 Months, Course ,,514,,Marketing,
Digital Business Models,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/digital-business-models,,,Coursera,, 1 - 3 Months, Course ,,514,,Marketing,
Diseño e innovación de modelo de negocios,4.6,Advanced ,English,Free To Audit,https://www.coursera.org/learn/diseño-e-innovación-de-modelo-de-negocios,,,Coursera,, 1 - 4 Weeks, Course ,,30,,Marketing,
Digital Transformation,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/digital-transformation,,,Coursera,, 1 - 4 Weeks, Course ,,6k ,,Marketing,
Digital Transformation,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/digital-transformation,,,Coursera,, 1 - 4 Weeks, Course ,,6k ,,Marketing,
Digital Transformation,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/digital-transformation,,,Coursera,, 1 - 4 Weeks, Course ,,6k ,,Marketing,
Digital Strategy and Business Opportunity,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/digital-strategy-and-business-opportunity,,,Coursera,, 1 - 4 Weeks, Course ,,249,,Marketing,
Digital Strategy and Business Opportunity,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/digital-strategy-and-business-opportunity,,,Coursera,, 1 - 4 Weeks, Course ,,249,,Marketing,
Digital Strategy and Business Opportunity,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/digital-strategy-and-business-opportunity,,,Coursera,, 1 - 4 Weeks, Course ,,249,,Marketing,
Digital Media and Marketing Principles,4.4,Beginner ,English,Free To Audit,https://www.coursera.org/learn/digital-media-and-marketing-principles,,,Coursera,, 1 - 4 Weeks, Course ,,2.8k ,,Marketing,
Digital Media and Marketing Principles,4.4,Beginner ,English,Free To Audit,https://www.coursera.org/learn/digital-media-and-marketing-principles,,,Coursera,, 1 - 4 Weeks, Course ,,2.8k ,,Marketing,
Digital Media and Marketing Principles,4.4,Beginner ,English,Free To Audit,https://www.coursera.org/learn/digital-media-and-marketing-principles,,,Coursera,, 1 - 4 Weeks, Course ,,2.8k ,,Marketing,
"Digital Marketing Strategy with Goldman Sachs 10,000 Women",4.7,Mixed ,English,Free To Audit,"https://www.coursera.org/learn/digital-marketing-strategy-with-goldman-sachs-10,000-women",,,Coursera,, 1 - 4 Weeks, Course ,,297,,Marketing,
"Digital Marketing Strategy with Goldman Sachs 10,000 Women",4.7,Mixed ,English,Free To Audit,"https://www.coursera.org/learn/digital-marketing-strategy-with-goldman-sachs-10,000-women",,,Coursera,, 1 - 4 Weeks, Course ,,297,,Marketing,
Digital Leadership and Digital Strategy Execution,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/digital-leadership-and-digital-strategy-execution,,,Coursera,, 1 - 4 Weeks, Course ,,65,,Marketing,
Digital Leadership and Digital Strategy Execution,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/digital-leadership-and-digital-strategy-execution,,,Coursera,, 1 - 4 Weeks, Course ,,65,,Marketing,
Digital Leadership and Digital Strategy Execution,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/digital-leadership-and-digital-strategy-execution,,,Coursera,, 1 - 4 Weeks, Course ,,65,,Marketing,
Digital Channel Planning and E-Commerce Strategy,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/digital-channel-planning-and-e-commerce-strategy,,,Coursera,, 1 - 4 Weeks, Course ,,95,,Marketing,
Digital Channel Planning and E-Commerce Strategy,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/digital-channel-planning-and-e-commerce-strategy,,,Coursera,, 1 - 4 Weeks, Course ,,95,,Marketing,
Digital Channel Planning and E-Commerce Strategy,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/digital-channel-planning-and-e-commerce-strategy,,,Coursera,, 1 - 4 Weeks, Course ,,95,,Marketing,
Digital Business Models,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/digital-business-models,,,Coursera,, 1 - 3 Months, Course ,,514,,Marketing,
De me gusta a leads: interactúa con las y los clientes en línea,4.9,Beginner ,English,Free To Audit,https://www.coursera.org/learn/de-me-gusta-a-leads:-interactúa-con-las-y-los-clientes-en-línea,,,Coursera,, 1 - 3 Months, Course ,,45,,Marketing,
English and Academic Preparation - Pre-Collegiate,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/english-and-academic-preparation---pre-collegiate,,,Coursera,, 1 - 4 Weeks, Course ,,277,,Languages,
College English Prep,4.3,Mixed ,English,Free To Audit,https://www.coursera.org/learn/college-english-prep,,,Coursera,, 1 - 4 Weeks, Course ,,7,,Languages,
Consonants of American English Pronunciation,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/consonants-of-american-english-pronunciation,,,Coursera,, 1 - 3 Months, Course ,,747,,Languages,
Principles of UX/UI Design,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/principles-of-ux/ui-design,,,Coursera,, 1 - 3 Months, Course ,,534,,Front-end,
Learn JavaScript,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/learn-javascript,,,Coursera,, 1 - 4 Weeks, Course ,,32,,Front-end,
Learn HTML and CSS,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/learn-html-and-css,,,Coursera,, 1 - 3 Months, Course ,,23,,Front-end,
Introduction to Web Development,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-web-development,,,Coursera,, 1 - 3 Months, Course ,,3.6k ,,Front-end,
Introduction to Mobile Development,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-mobile-development,,,Coursera,, 1 - 4 Weeks, Course ,,357,,Front-end,
Introduction to Meteor.js Development,4.6,Mixed ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-meteor.js-development,,,Coursera,, 1 - 3 Months, Course ,,1.2k ,,Front-end,
Introduction to CSS3,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-css3,,,Coursera,, 1 - 3 Months, Course ,,9.3k ,,Front-end,
Introduction to building Web Pages using HTML5 and CSS3,3.3,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-building-web-pages-using-html5-and-css3,,,Coursera,, 1 - 4 Weeks, Course ,,29,,Front-end,
"Programming Foundations with JavaScript, HTML and CSS",4.6,Beginner ,English,Free To Audit,"https://www.coursera.org/learn/programming-foundations-with-javascript,-html-and-css",,,Coursera,, 1 - 3 Months, Course ,,14.5k ,,Front-end,
Introduction to Back-End Development,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-back-end-development,,,Coursera,, 1 - 4 Weeks, Course ,,2.6k ,,Front-end,
Information Visualization: Programming with D3.js,4.5,Beginner ,English,Free To Audit,https://www.coursera.org/learn/information-visualization:-programming-with-d3.js,,,Coursera,, 1 - 4 Weeks, Course ,,185,,Front-end,
"HTML, CSS, and Javascript for Web Developers",4.7,Mixed ,English,Free To Audit,"https://www.coursera.org/learn/html,-css,-and-javascript-for-web-developers",,,Coursera,, 1 - 3 Months, Course ,,15.9k ,,Front-end,
HTML and CSS in depth,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/html-and-css-in-depth,,,Coursera,, 1 - 4 Weeks, Course ,,1.2k ,,Front-end,
HTML - Front-End Developer,3.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/html---front-end-developer,,,Coursera,, 1 - 4 Weeks, Course ,,6,,Front-end,
Frontend Development using Angular,4.1,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/frontend-development-using-angular,,,Coursera,, 1 - 4 Weeks, Course ,,9,,Front-end,
Front-End Developer Capstone,4.5,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/front-end-developer-capstone,,,Coursera,, 1 - 4 Weeks, Course ,,229,,Front-end,
Developing Websites and Front-Ends with Bootstrap,4.3,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/developing-websites-and-front-ends-with-bootstrap,,,Coursera,, 1 - 4 Weeks, Course ,,6,,Front-end,
Data Manipulation in JavaScript,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/data-manipulation-in-javascript,,,Coursera,, 1 - 4 Weeks, Course ,,50,,Front-end,
Interactivity with JavaScript,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/interactivity-with-javascript,,,Coursera,, 1 - 4 Weeks, Course ,,7.1k ,,Front-end,
"Coding for Designers, Managers, & Entrepreneurs I",4.1,Beginner ,English,Free To Audit,"https://www.coursera.org/learn/coding-for-designers,-managers,-&-entrepreneurs-i",,,Coursera,, 1 - 3 Months, Course ,,49,,Front-end,
React Basics,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/react-basics,,,Coursera,, 1 - 4 Weeks, Course ,,1.4k ,,Front-end,
Visual Elements of User Interface Design,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/visual-elements-of-user-interface-design,,,Coursera,, 1 - 3 Months, Course ,,5.8k ,,Front-end,
Anatomy of the Abdomen and Pelvis; a journey from basis to clinic.,4.8,Mixed ,English,Free To Audit,https://www.coursera.org/learn/anatomy-of-the-abdomen-and-pelvis;-a-journey-from-basis-to-clinic.,,,Coursera,, 1 - 3 Months, Course ,,449,,Health,
Anatomy & Physiology: Support & Movement,5,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/anatomy-&-physiology:-support-&-movement,,,Coursera,, 1 - 3 Months, Course ,,9,,Health,
"Anatomy & Physiology: Regulation, Integration, & Control",4.4,Intermediate ,English,Free To Audit,"https://www.coursera.org/learn/anatomy-&-physiology:-regulation,-integration,-&-control",,,Coursera,, 1 - 3 Months, Course ,,15,,Health,
Anatomy & Physiology: Levels of Organization,4.6,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/anatomy-&-physiology:-levels-of-organization,,,Coursera,, 1 - 3 Months, Course ,,94,,Health,
"Anatomy & Physiology: Fluids, Transport, and Defense",4.7,Intermediate ,English,Free To Audit,"https://www.coursera.org/learn/anatomy-&-physiology:-fluids,-transport,-and-defense",,,Coursera,, 1 - 3 Months, Course ,,336,,Health,
An Overview of the U.S. Healthcare System,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/an-overview-of-the-u.s.-healthcare-system,,,Coursera,, 1 - 4 Weeks, Course ,,350,,Health,
An Introduction to Global Health,4.8,Mixed ,English,Free To Audit,https://www.coursera.org/learn/an-introduction-to-global-health,,,Coursera,, 1 - 3 Months, Course ,,805,,Health,
AIDS: Fear and Hope,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/aids:-fear-and-hope,,,Coursera,, 1 - 3 Months, Course ,,410,,Health,
Responsive Web Design,4.6,Mixed ,English,Free To Audit,https://www.coursera.org/learn/responsive-web-design,,,Coursera,, 1 - 3 Months, Course ,,1.9k ,,Front-end,
AI in Healthcare Capstone,4.6,Mixed ,English,Free To Audit,https://www.coursera.org/learn/ai-in-healthcare-capstone,,,Coursera,, 1 - 3 Months, Course ,,148,,Health,
Addiction Treatment: Clinical Skills for Healthcare Providers,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/addiction-treatment:-clinical-skills-for-healthcare-providers,,,Coursera,, 1 - 3 Months, Course ,,1.7k ,,Health,
Achieving Health Equity in Healthcare,4.6,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/achieving-health-equity-in-healthcare,,,Coursera,, 1 - 3 Months, Course ,,197,,Health,
A Public Health Approach to Hearing Loss and Aging,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/a-public-health-approach-to-hearing-loss-and-aging,,,Coursera,, 1 - 4 Weeks, Course ,,12,,Health,
A New Communication Framework for Healthcare,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/a-new-communication-framework-for-healthcare,,,Coursera,, 1 - 3 Months, Course ,,209,,Health,
A life with ADHD,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/a-life-with-adhd,,,Coursera,, 1 - 3 Months, Course ,,1.8k ,,Health,
A Life of Happiness and Fulfillment,4.8,Mixed ,English,Free To Audit,https://www.coursera.org/learn/a-life-of-happiness-and-fulfillment,,,Coursera,, 1 - 3 Months, Course ,,5.8k ,,Health,
A Guide to Healthcare Innovation: Principles and Practice,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/a-guide-to-healthcare-innovation:-principles-and-practice,,,Coursera,, 1 - 4 Weeks, Course ,,170,,Health,
#talkmentalillness,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/#talkmentalillness,,,Coursera,, 1 - 3 Months, Course ,,244,,Health,
Advanced Neurobiology I,4.1,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/advanced-neurobiology-i,,,Coursera,, 1 - 3 Months, Course ,,559,,Health,
"Anatomy of the Chest, Neck, Abdomen, and Pelvis",4.8,Intermediate ,English,Free To Audit,"https://www.coursera.org/learn/anatomy-of-the-chest,-neck,-abdomen,-and-pelvis",,,Coursera,, 1 - 3 Months, Course ,,1.6k ,,Health,
Advanced Styling with Responsive Design,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/advanced-styling-with-responsive-design,,,Coursera,, 1 - 4 Weeks, Course ,,4.4k ,,Front-end,
Understanding TikTok and Its Users,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/understanding-tiktok-and-its-users,,,Coursera,, 1 - 4 Weeks, Course ,,56,,Digital Marketing,
International B2B (Business to Business) Marketing,4.6,Mixed ,English,Free To Audit,https://www.coursera.org/learn/international-b2b-(business-to-business)-marketing,,,Coursera,, 1 - 4 Weeks, Course ,,536,,Digital Marketing,
"Identifying, Attracting, and Growing Your Digital Audience",4.7,Beginner ,English,Free To Audit,"https://www.coursera.org/learn/identifying,-attracting,-and-growing-your-digital-audience",,,Coursera,, 1 - 4 Weeks, Course ,,230,,Digital Marketing,
Google SEO Fundamentals,4.8,Mixed ,English,Free To Audit,https://www.coursera.org/learn/google-seo-fundamentals,,,Coursera,, 1 - 4 Weeks, Course ,,3.4k ,,Digital Marketing,
Fundamentals of Social Media Advertising,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/fundamentals-of-social-media-advertising,,,Coursera,, 1 - 3 Months, Course ,,2.1k ,,Digital Marketing,
Foundations of Retail Media,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/foundations-of-retail-media,,,Coursera,, 1 - 3 Months, Course ,,32,,Digital Marketing,
Foundations of Digital Marketing and E-commerce,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/foundations-of-digital-marketing-and-e-commerce,,,Coursera,, 1 - 4 Weeks, Course ,,15.8k ,,Digital Marketing,
"Facebook, Instagram, and Snapchat Marketing",3.9,Beginner ,English,Free To Audit,"https://www.coursera.org/learn/facebook,-instagram,-and-snapchat-marketing",,,Coursera,, 1 - 4 Weeks, Course ,,42,,Digital Marketing,
Engagement & Nurture Marketing Strategies,4.8,Mixed ,English,Free To Audit,https://www.coursera.org/learn/engagement-&-nurture-marketing-strategies,,,Coursera,, 1 - 4 Weeks, Course ,,1.2k ,,Digital Marketing,
Introduction to Digital Advertising,4.5,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-digital-advertising,,,Coursera,, 1 - 3 Months, Course ,,338,,Digital Marketing,
Digital Strategy and Business Opportunity,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/digital-strategy-and-business-opportunity,,,Coursera,, 1 - 4 Weeks, Course ,,249,,Digital Marketing,
Digital Media and Marketing Principles,4.4,Beginner ,English,Free To Audit,https://www.coursera.org/learn/digital-media-and-marketing-principles,,,Coursera,, 1 - 4 Weeks, Course ,,2.8k ,,Digital Marketing,
"Digital Marketing Strategy with Goldman Sachs 10,000 Women",4.7,Mixed ,English,Free To Audit,"https://www.coursera.org/learn/digital-marketing-strategy-with-goldman-sachs-10,000-women",,,Coursera,, 1 - 4 Weeks, Course ,,297,,Digital Marketing,
Digital Marketing Capstone,4.5,Beginner ,English,Free To Audit,https://www.coursera.org/learn/digital-marketing-capstone,,,Coursera,, 1 - 3 Months, Course ,,582,,Digital Marketing,
Digital Marketing Analytics in Practice,4.5,Beginner ,English,Free To Audit,https://www.coursera.org/learn/digital-marketing-analytics-in-practice,,,Coursera,, 1 - 4 Weeks, Course ,,3.3k ,,Digital Marketing,
Digital Manufacturing & Design,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/digital-manufacturing-&-design,,,Coursera,, 1 - 4 Weeks, Course ,,3.5k ,,Digital Marketing,
Digital Leadership and Digital Strategy Execution,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/digital-leadership-and-digital-strategy-execution,,,Coursera,, 1 - 4 Weeks, Course ,,65,,Digital Marketing,
Digital Footprint,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/digital-footprint,,,Coursera,, 1 - 4 Weeks, Course ,,592,,Digital Marketing,
Digital Fashion Mindset,4.6,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/digital-fashion-mindset,,,Coursera,, 1 - 4 Weeks, Course ,,67,,Digital Marketing,
Digital Media and Marketing Strategies,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/digital-media-and-marketing-strategies,,,Coursera,, 1 - 4 Weeks, Course ,,3k ,,Digital Marketing,
Advanced React,4.6,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/advanced-react,,,Coursera,, 1 - 4 Weeks, Course ,,791,,Front-end,
Introduction to Digital Marketing,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-digital-marketing,,,Coursera,, 1 - 4 Weeks, Course ,,74,,Digital Marketing,
Introduction to Marketing,4.8,Mixed ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-marketing,,,Coursera,, 1 - 3 Months, Course ,,12.5k ,,Digital Marketing,
"Twitter, LinkedIn, and YouTube Marketing",4.3,Beginner ,English,Free To Audit,"https://www.coursera.org/learn/twitter,-linkedin,-and-youtube-marketing",,,Coursera,, 1 - 4 Weeks, Course ,,50,,Digital Marketing,
Think Outside the Inbox: Email Marketing,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/think-outside-the-inbox:-email-marketing,,,Coursera,, 1 - 3 Months, Course ,,1.5k ,,Digital Marketing,
The Digital Marketing Revolution,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/the-digital-marketing-revolution,,,Coursera,, 1 - 4 Weeks, Course ,,1.5k ,,Digital Marketing,
Strategies for Converting and Retaining Customers Online,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/strategies-for-converting-and-retaining-customers-online,,,Coursera,, 1 - 4 Weeks, Course ,,84,,Digital Marketing,
Storytelling in Branding and Content Marketing,4.4,Beginner ,English,Free To Audit,https://www.coursera.org/learn/storytelling-in-branding-and-content-marketing,,,Coursera,, 1 - 3 Months, Course ,,265,,Digital Marketing,
Social Media Management,4.9,Beginner ,English,Free To Audit,https://www.coursera.org/learn/social-media-management,,,Coursera,, 1 - 4 Weeks, Course ,,4.6k ,,Digital Marketing,
Social Media and Social Content Strategy,4.4,Beginner ,English,Free To Audit,https://www.coursera.org/learn/social-media-and-social-content-strategy,,,Coursera,, 1 - 4 Weeks, Course ,,49,,Digital Marketing,
Social Media and Digital Marketing Fundamentals,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/social-media-and-digital-marketing-fundamentals,,,Coursera,, 1 - 4 Weeks, Course ,,213,,Digital Marketing,
Introduction to Google SEO,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-google-seo,,,Coursera,, 1 - 4 Weeks, Course ,,9.8k ,,Digital Marketing,
Search and Display Advertising,4.5,Beginner ,English,Free To Audit,https://www.coursera.org/learn/search-and-display-advertising,,,Coursera,, 1 - 3 Months, Course ,,83,,Digital Marketing,
Optimizing a Website for Google Search,4.7,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/optimizing-a-website-for-google-search,,,Coursera,, 1 - 4 Weeks, Course ,,1.6k ,,Digital Marketing,
New Technologies for Business Leaders,4.4,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/new-technologies-for-business-leaders,,,Coursera,, 1 - 3 Months, Course ,,374,,Digital Marketing,
"Mobile Marketing, Optimization Tactics, and Analytics",4.5,Beginner ,English,Free To Audit,"https://www.coursera.org/learn/mobile-marketing,-optimization-tactics,-and-analytics",,,Coursera,, 1 - 4 Weeks, Course ,,10,,Digital Marketing,
Marketing analytics: Know your customers,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/marketing-analytics:-know-your-customers,,,Coursera,, 1 - 3 Months, Course ,,404,,Digital Marketing,
Marketing Analytics with Meta,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/marketing-analytics-with-meta,,,Coursera,, 1 - 3 Months, Course ,,150,,Digital Marketing,
"Make the Sale: Build, Launch, and Manage E-commerce Stores",4.8,Beginner ,English,Free To Audit,"https://www.coursera.org/learn/make-the-sale:-build,-launch,-and-manage-e-commerce-stores",,,Coursera,, 1 - 4 Weeks, Course ,,927,,Digital Marketing,
Introduction to Social Media Marketing,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-social-media-marketing,,,Coursera,, 1 - 3 Months, Course ,,12.5k ,,Digital Marketing,
Introduction to Personal Branding,4.4,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-personal-branding,,,Coursera,, 1 - 3 Months, Course ,,8.6k ,,Digital Marketing,
Research Report: Delivering Insights,4.6,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/research-report:-delivering-insights,,,Coursera,, 1 - 4 Weeks, Course ,,157,,Digital Marketing,
Anatomy of the Upper and Lower Extremities,4.9,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/anatomy-of-the-upper-and-lower-extremities,,,Coursera,, 1 - 3 Months, Course ,,61,,Health,
"Anatomy: Gastrointestinal, Reproductive and Endocrine Systems",4.8,Beginner ,English,Free To Audit,"https://www.coursera.org/learn/anatomy:-gastrointestinal,-reproductive-and-endocrine-systems",,,Coursera,, 1 - 4 Weeks, Course ,,642,,Health,
Anatomy: Human Neuroanatomy,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/anatomy:-human-neuroanatomy,,,Coursera,, 1 - 3 Months, Course ,,645,,Health,
"Easing the burden of obesity, diabetes and cardiovascular disease",4.6,Beginner ,English,Free To Audit,"https://www.coursera.org/learn/easing-the-burden-of-obesity,-diabetes-and-cardiovascular-disease",,,Coursera,, 1 - 3 Months, Course ,,153,,Health,
Easing Physical Symptoms: It's Not Just Hospice Anymore,4.9,Beginner ,English,Free To Audit,https://www.coursera.org/learn/easing-physical-symptoms:-it's-not-just-hospice-anymore,,,Coursera,, 1 - 3 Months, Course ,,82,,Health,
Dynamical Modeling Methods for Systems Biology,4.7,Mixed ,English,Free To Audit,https://www.coursera.org/learn/dynamical-modeling-methods-for-systems-biology,,,Coursera,, 1 - 3 Months, Course ,,213,,Health,
Drug Commercialization,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/drug-commercialization,,,Coursera,, 1 - 3 Months, Course ,,1.2k ,,Health,
Dog Emotion and Cognition,4.7,Mixed ,English,Free To Audit,https://www.coursera.org/learn/dog-emotion-and-cognition,,,Coursera,, 1 - 3 Months, Course ,,4.5k ,,Health,
DNA Decoded,4.8,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/dna-decoded,,,Coursera,, 1 - 4 Weeks, Course ,,1.2k ,,Health,
Disease Screening in Public Health,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/disease-screening-in-public-health,,,Coursera,, 1 - 3 Months, Course ,,386,,Health,
Disease Clusters,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/disease-clusters,,,Coursera,, 1 - 3 Months, Course ,,310,,Health,
Ebola Virus Disease: An Evolving Epidemic,4.6,Mixed ,English,Free To Audit,https://www.coursera.org/learn/ebola-virus-disease:-an-evolving-epidemic,,,Coursera,, 1 - 3 Months, Course ,,10,,Health,
"Digestion, Micturition, and Reproduction",4.8,Beginner ,English,Free To Audit,"https://www.coursera.org/learn/digestion,-micturition,-and-reproduction",,,Coursera,, 1 - 4 Weeks, Course ,,849,,Health,
Design and Interpretation of Clinical Trials,4.7,Mixed ,English,Free To Audit,https://www.coursera.org/learn/design-and-interpretation-of-clinical-trials,,,Coursera,, 1 - 3 Months, Course ,,4.2k ,,Health,
Design and Implementation of Digital Health Interventions,4.5,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/design-and-implementation-of-digital-health-interventions,,,Coursera,, 1 - 4 Weeks, Course ,,53,,Health,
Design and Conduct of Clinical Trials,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/design-and-conduct-of-clinical-trials,,,Coursera,, 1 - 3 Months, Course ,,134,,Health,
Dentistry 101,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/dentistry-101,,,Coursera,, 1 - 4 Weeks, Course ,,331,,Health,
Data Management for Clinical Research,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/data-management-for-clinical-research,,,Coursera,, 1 - 3 Months, Course ,,1.5k ,,Health,
Data and Health Indicators in Public Health Practice,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/data-and-health-indicators-in-public-health-practice,,,Coursera,, 1 - 4 Weeks, Course ,,1.2k ,,Health,
Dairy Production and Management,4.9,Mixed ,English,Free To Audit,https://www.coursera.org/learn/dairy-production-and-management,,,Coursera,, 1 - 3 Months, Course ,,1.3k ,,Health,
"Curanderismo: Traditional Healing of the Mind, Energy & Spirit",4.8,Beginner ,English,Free To Audit,"https://www.coursera.org/learn/curanderismo:-traditional-healing-of-the-mind,-energy-&-spirit",,,Coursera,, 1 - 3 Months, Course ,,113,,Health,
Diagnosing Health Behaviors for Global Health Programs,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/diagnosing-health-behaviors-for-global-health-programs,,,Coursera,, 1 - 3 Months, Course ,,88,,Health,
Culminating Project in Health Informatics,4.7,Mixed ,English,Free To Audit,https://www.coursera.org/learn/culminating-project-in-health-informatics,,,Coursera,, 1 - 4 Weeks, Course ,,1.7k ,,Health,
